"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","150","357734","0.0-2.0-0.49","0uk","[""L""]","","","","","","1066","key","z","z","16.685638095238357","798","448.5","1","0","0","1","1","true","",""
"","psychophysics","151","358741","0.0-2.0-1.49","0uk","[""L""]","","","","","","null","key","null","null","16.68650847457653","798","448.5","1","0","0","1","1","","",""
"","psychophysics","152","359752","0.0-2.0-2.49-0.49","0uk","[""L""]","","","","","","null","key","null","null","16.686500000000038","798","448.5","1","0","0","1","1","","",""
"","psychophysics","153","360930","0.0-2.0-0.50","0uk","[""L""]","","","","","","474","key","m","m","16.68618840579723","798","448.5","2","0","0","1","0","true","",""
"","psychophysics","154","361938","0.0-2.0-1.50","0uk","[""L""]","","","","","","null","key","null","null","16.686566666666963","798","448.5","2","0","0","1","0","","",""
"","psychophysics","155","362946","0.0-2.0-2.50-0.50","0uk","[""L""]","","","","","","null","key","null","null","16.68649152542417","798","448.5","2","0","0","1","0","","",""
"","psychophysics","156","364141","0.0-2.0-0.51","0uk","[""L""]","","","","","","491","key","z","z","16.686492957746196","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","157","365149","0.0-2.0-1.51","0uk","[""L""]","","","","","","null","key","null","null","16.68569491525433","798","448.5","1","1","1","1","1","","",""
"","psychophysics","158","366159","0.0-2.0-2.51-0.51","0uk","[""L""]","","","","","","null","key","null","null","16.686533333333013","798","448.5","1","1","1","1","1","","",""
"","psychophysics","159","367034","0.0-2.0-0.52","0uk","[""L""]","","","","","","171","key","m","m","16.685333333334285","798","448.5","2","1","1","1","0","true","",""
"","psychophysics","160","368045","0.0-2.0-1.52","0uk","[""L""]","","","","","","null","key","null","null","16.685966666666598","798","448.5","2","1","1","1","0","","",""
"","psychophysics","161","369054","0.0-2.0-2.52-0.52","0uk","[""L""]","","","","","","null","key","null","null","16.685305084746087","798","448.5","2","1","1","1","0","","",""
"","psychophysics","162","369842","0.0-2.0-0.53","0uk","[""L""]","","","","","","85","key","m","m","16.687673913044147","798","448.5","1","1","0","0","1","false","",""
"","psychophysics","163","370849","0.0-2.0-1.53","0uk","[""L""]","","","","","","null","key","null","null","16.68731666666669","798","448.5","1","1","0","0","1","","",""
"","psychophysics","164","371858","0.0-2.0-3.53-0.53","0uk","[""L""]","","","","","","null","key","null","null","16.685271186440378","798","448.5","1","1","0","0","1","","",""
