"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","136","528673","0.0-2.0-1.44","pj7","[""R""]","","","","","","null","key","null","null","16.68640677966138","740.5","416.5","2","1","1","1","1","","",""
"","psychophysics","137","529683","0.0-2.0-2.44-0.44","pj7","[""R""]","","","","","","null","key","null","null","16.687216666666792","740.5","416.5","2","1","1","1","1","","",""
"","psychophysics","138","532947","0.0-2.0-0.45","pj7","[""R""]","","","","","","2559","key","m","m","16.685938144329523","740.5","416.5","2","0","1","1","1","true","",""
"","psychophysics","139","533955","0.0-2.0-1.45","pj7","[""R""]","","","","","","null","key","null","null","16.687199999999333","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","140","534963","0.0-2.0-2.45-0.45","pj7","[""R""]","","","","","","null","key","null","null","16.68615254237301","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","141","541491","0.0-2.0-0.46","pj7","[""R""]","","","","","","5824","key","z","z","16.68584358974342","740.5","416.5","2","0","0","1","0","false","",""
"","psychophysics","142","542499","0.0-2.0-1.46","pj7","[""R""]","","","","","","null","key","null","null","16.687116666667862","740.5","416.5","2","0","0","1","0","","",""
"","psychophysics","143","543507","0.0-2.0-3.46-0.46","pj7","[""R""]","","","","","","null","key","null","null","16.68605084745687","740.5","416.5","2","0","0","1","0","","",""
"","psychophysics","144","547538","0.0-2.0-0.47","pj7","[""R""]","","","","","","3327","key","m","m","16.686149377593214","740.5","416.5","2","1","0","1","1","true","",""
"","psychophysics","145","548546","0.0-2.0-1.47","pj7","[""R""]","","","","","","null","key","null","null","16.686000000000774","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","146","549556","0.0-2.0-2.47-0.47","pj7","[""R""]","","","","","","null","key","null","null","16.687350000000638","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","147","551971","0.0-2.0-0.48","pj7","[""R""]","","","","","","1711","key","z","z","16.68593006992999","740.5","416.5","1","0","1","1","1","true","",""
"","psychophysics","148","552978","0.0-2.0-1.48","pj7","[""R""]","","","","","","null","key","null","null","16.687183333333813","740.5","416.5","1","0","1","1","1","","",""
"","psychophysics","149","553986","0.0-2.0-2.48-0.48","pj7","[""R""]","","","","","","null","key","null","null","16.685983050847426","740.5","416.5","1","0","1","1","1","","",""
"","psychophysics","150","558834","0.0-2.0-0.49","pj7","[""R""]","","","","","","4145","key","z","z","16.68614482758607","740.5","416.5","1","1","1","1","1","true","",""
"","psychophysics","151","559842","0.0-2.0-1.49","pj7","[""R""]","","","","","","null","key","null","null","16.686711864407823","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","152","560852","0.0-2.0-2.49-0.49","pj7","[""R""]","","","","","","null","key","null","null","16.687066666667427","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","153","571795","0.0-2.0-0.50","pj7","[""R""]","","","","","","10239","key","m","m","16.68582874617738","740.5","416.5","2","1","1","0","1","true","",""
"","psychophysics","154","572802","0.0-2.0-1.50","pj7","[""R""]","","","","","","null","key","null","null","16.686716666668264","740.5","416.5","2","1","1","0","1","","",""
"","psychophysics","155","573811","0.0-2.0-2.50-0.50","pj7","[""R""]","","","","","","null","key","null","null","16.68605084745687","740.5","416.5","2","1","1","0","1","","",""
"","psychophysics","156","575778","0.0-2.0-0.51","pj7","[""R""]","","","","","","1260","key","m","m","16.686606837606703","740.5","416.5","2","1","1","1","1","true","",""
"","psychophysics","157","576787","0.0-2.0-1.51","pj7","[""R""]","","","","","","null","key","null","null","16.686249999998836","740.5","416.5","2","1","1","1","1","","",""
"","psychophysics","158","577796","0.0-2.0-2.51-0.51","pj7","[""R""]","","","","","","null","key","null","null","16.68684745762671","740.5","416.5","2","1","1","1","1","","",""
"","psychophysics","159","580326","0.0-2.0-0.52","pj7","[""R""]","","","","","","1826","key","z","z","16.68603311258288","740.5","416.5","1","1","1","1","1","true","",""
"","psychophysics","160","581332","0.0-2.0-1.52","pj7","[""R""]","","","","","","null","key","null","null","16.68622033898245","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","161","582344","0.0-2.0-2.52-0.52","pj7","[""R""]","","","","","","null","key","null","null","16.68713333333338","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","162","585187","0.0-2.0-0.53","pj7","[""R""]","","","","","","2139","key","m","m","16.685662721893365","740.5","416.5","2","0","0","1","1","true","",""
"","psychophysics","163","586194","0.0-2.0-1.53","pj7","[""R""]","","","","","","null","key","null","null","16.68688135593143","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","164","587203","0.0-2.0-2.53-0.53","pj7","[""R""]","","","","","","null","key","null","null","16.686250000000776","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","165","590706","0.0-2.0-0.54","pj7","[""R""]","","","","","","2800","key","m","m","16.685923444976112","740.5","416.5","1","0","0","0","1","false","",""
"","psychophysics","166","591714","0.0-2.0-1.54","pj7","[""R""]","","","","","","null","key","null","null","16.686915254238126","740.5","416.5","1","0","0","0","1","","",""
