50617.5,51112,494.5,50599.5,50703.25,103.75,51675.25,52169.75,494.5,51666.75,51769.5,102.75,53591.75,54086.25,494.5,53563.75,53668.25,104.5
51315.5,51810,494.5,51309,51411.75,102.75,52390,52884.5,494.5,52376,52479.75,103.75,54290,54784.25,494.25,54263.25,54367,103.75
52030.5,52524.75,494.25,52009.5,52114,104.5,53104.75,53599.25,494.5,53096,53199.75,103.75,55004.75,55499.25,494.5,54982.5,55087,104.5
52728.5,53223,494.5,52709,52811.75,102.75,53819.5,54314,494.5,53804.75,53905.5,100.75,55703.25,56197.5,494.25,55673.25,55777.75,104.5
53426.75,53921,494.25,53409.5,53514,104.5,54534.25,55028.25,494,54525.5,54629.25,103.75,56401,56895.5,494.5,56374.5,56479,104.5
54125.25,54619.25,494,54109,54212.75,103.75,55265.75,55760.25,494.5,55245.5,55349.25,103.75,57099,57593.25,494.25,57073.75,57177.5,103.75
54839.5,55333.75,494.25,54817.5,54922,104.5,55980.5,56475,494.5,55946.75,56050.5,103.75,57797.25,58291.75,494.5,57775.25,57878,102.75
55537.75,56032.25,494.5,55518.75,55623.5,104.75,56678.5,57173,494.5,56666,56770.5,104.5,58495.5,58990,494.5,58473,58577.75,104.75
56235.75,56729.5,493.75,56218.25,56322,103.75,57393.25,57887.75,494.5,57386.75,57490.5,103.75,59193.75,59688,494.25,59175.25,59279,103.75
56950.5,57445,494.5,56919,57026.5,107.5,58125.25,58619.25,494,58106.75,58210.5,103.75,59891.75,60386.25,494.5,59862.5,59967,104.5
57648.75,58143.25,494.5,57629,57732.75,103.75,58839.5,59334,494.5,58826,58930.5,104.5,60589.75,61083.75,494,60563.75,60668.25,104.5
58347,58841.25,494.25,58330.25,58434,103.75,59554.25,60048.75,494.5,59546.75,59649.5,102.75,61304.5,61799.25,494.75,61284.5,61387.25,102.75
59045,59539.5,494.5,59029,59132.75,103.75,60285.5,60780,494.5,60266,60370.5,104.5,62002.75,62497.25,494.5,61975.25,62079,103.75
