29273.5,29297.5,24,29248.75,29392.5,143.75,26893.75,26899.25,5.5,26851.75,26995.25,143.5,28533.25,28553,19.75,28507.75,28664.5,156.75,26496.5,26502.5,6,26455.5,26598.25,142.75,28114.25,28121.5,7.25,28073.75,28233.75,160,27116.25,27122.75,6.5,27092,27235.25,143.25
29641.25,29665,23.75,29616.25,29760,143.75,27244,27250.25,6.25,27202.5,27346.25,143.75,28916.75,28919.5,2.75,28875.25,29031.75,156.5,26863.75,26870,6.25,26822.75,26965.75,143,28481.75,28489,7.25,28441.25,28601.25,160,27467.25,27473.5,6.25,27442.75,27586,143.25
30025,30031.25,6.25,30000,30144.25,144.25,27594.5,27601,6.5,27553,27697,144,29284.25,29286.75,2.5,29259,29399.5,140.5,27214.75,27220.5,5.75,27173.25,27316.5,143.25,28849.25,28856.25,7,28808.5,28968.75,160.25,27834.25,27841,6.75,27810.25,27953.5,143.25
30409,30415.5,6.5,30367.25,30528.25,161,27945.5,27951.5,6,27903.75,28047.75,144,29651.75,29654.25,2.5,29626,29767,141,27565.25,27571.5,6.25,27524.25,27667.25,143,29216.5,29223.75,7.25,29192.75,29336.25,143.5,28185,28191.75,6.75,28144.25,28287.5,143.25
30778,30783,5,30735.5,30895.75,160.25,28312.5,28319,6.5,28271.25,28415,143.75,30019.75,30039.5,19.75,29993.75,30151,157.25,27915.75,27922,6.25,27875,28034.75,159.75,29583.75,29608.75,25,29560.5,29703.75,143.25,28535.75,28542.5,6.75,28494.75,28638.25,143.5
31162.5,31167,4.5,31119.75,31263.25,143.5,28663.75,28669.75,6,28622,28766,144,30386.5,30407,20.5,30361.5,30518.5,157,28266.5,28272.75,6.25,28225.5,28368.75,143.25,29951.25,29976.25,25,29928,30071.25,143.25,28886,28893.25,7.25,28862.25,28989,126.75
31529.25,31552.25,23,31487.25,31647.5,160.25,29016.25,29020.5,4.25,28973.5,29116.75,143.25,30770.25,30773.25,3,30728.5,30902.75,174.25,28633.5,28640.5,7,28593,28736.25,143.25,30319.75,30343.75,24,30295.5,30438.5,143,29236.75,29261.75,25,29213,29356.5,143.5
31896.75,31919.75,23,31871.25,32015,143.75,29367,29371.25,4.25,29324,29467.5,143.5,31153.75,31175.25,21.5,31112,31286.75,174.75,28984.25,28991.25,7,28943.5,29087,143.5,30687,30711.25,24.25,30662.75,30806,143.25,29587.75,29594.75,7,29563.75,29690.5,126.75
32280.25,32286,5.75,32238.75,32399,160.25,29717.5,29722,4.5,29674.75,29818.25,143.5,31538.5,31559.5,21,31513.25,31670.75,157.5,29335,29342,7,29294.5,29437.5,143,31054.5,31078.75,24.25,31030.25,31173.5,143.25,29938.25,29945.5,7.25,29914.5,30041.25,126.75
32647.5,32671.5,24,32622.5,32766.25,143.75,30068.25,30072.75,4.5,30025.75,30169,143.25,31924.75,31925.75,1,31898.75,32055,156.25,29685.75,29692.5,6.75,29645.25,29788.25,143,31421.75,31446.25,24.5,31397.5,31557.75,160.25,30289.25,30296.25,7,30281.5,30408.75,127.25
33014.75,33039,24.25,32990,33133.75,143.75,30418.75,30423.5,4.75,30376.5,30519.75,143.25,32292,32311.25,19.25,32266,32422.5,156.5,30036.75,30043.5,6.75,29995.5,30139,143.5,31789,31813.75,24.75,31765,31925.25,160.25,30656.75,30663.75,7,30615.75,30776.25,160.5
33399.25,33405,5.75,33374.25,33518,143.75,30769.5,30774.25,4.75,30727.25,30870.5,143.25,32675.75,32677.5,1.75,32633.5,32790,156.5,30387.25,30394.25,7,30363,30490,127,32172.75,32180,7.25,32132.5,32292.5,160,31007,31014.5,7.5,30966.5,31110.25,143.75
33765.75,33790.5,24.75,33741.25,33902.25,161,31120,31125,5,31078,31221.25,143.25,33043.25,33062.5,19.25,33000.5,33174,173.5,30754.25,30761.75,7.5,30713.75,30857.25,143.5,32540.25,32547.5,7.25,32500,32660,160,31357.25,31365.25,8,31334.5,31461,126.5
34150.25,34156.75,6.5,34125.75,34269.5,143.75,31470.75,31475.75,5,31428.5,31572,143.5,33426.75,33429,2.25,33401.5,33558.25,156.75,31105,31112.25,7.25,31063.75,31208,144.25,32907.75,32915,7.25,32867,33027.5,160.5,31708.25,31715.75,7.5,31685.5,31828.5,143
34536,34540.75,4.75,34493.5,34653.75,160.25,31838.25,31843,4.75,31795.75,31939.25,143.5,33810.5,33813.25,2.75,33785,33925.75,140.75,31456,31463,7,31414.5,31575.5,161,33275.25,33282.5,7.25,33234.5,33394.75,160.25,32059.5,32084.5,25,32019.5,32162.5,143
34903.25,34926,22.75,34877.75,35021.25,143.5,32189,32194,5,32146.5,32290.25,143.75,34178,34180.5,2.5,34135.75,34293.25,157.5,31806.75,31813.75,7,31766.75,31909.5,142.75,33641.75,33650,8.25,33602.5,33762.25,159.75,32410.75,32417.25,6.5,32370.25,32513.25,143
35270.5,35293.5,23,35245,35405.5,160.5,32539.5,32544.75,5.25,32497.5,32641,143.5,34544.75,34565.75,21,34520.25,34677.25,157,32175.25,32181.25,6,32134.25,32277,142.75,34009.5,34017.25,7.75,33970,34129.75,159.75,32761.75,32768,6.25,32737.75,32864,126.25
35654.5,35677.75,23.25,35629.25,35773,143.75,32890,32895.5,5.5,32848,32991.5,143.5,34929.75,34932.25,2.5,34887.75,35044.75,157,32526,32532,6,32484.75,32627.75,143,34378.25,34384.5,6.25,34354.25,34497.25,143,33112.5,33118.75,6.25,33088.25,33231.5,143.25
36038,36044,6,35996.25,36157,160.75,33240.75,33246.25,5.5,33198.5,33342.25,143.75,35296.25,35317.5,21.25,35271.5,35412.25,140.75,32876.75,32882.75,6,32835.5,32978.5,143,34745.5,34752.25,6.75,34721.5,34864.75,143.25,33479.75,33486.25,6.5,33438.75,33599,160.25
36405.5,36411.5,6,36363.75,36524.25,160.5,33591.75,33597,5.25,33549.25,33693,143.75,35663.25,35685,21.75,35621.5,35796.25,174.75,33227.25,33233.5,6.25,33186,33329.25,143.25,35112.75,35137.5,24.75,35088.75,35232.25,143.5,33830.5,33837,6.5,33789.75,33949.75,160
