26769.75,26776.5,6.75,26732,26887.5,155.5,29292.25,29299,6.75,29271.75,29410,138.25,29615,29642,27,29560,29735.5,175.5,25975.75,25984.75,9,25954,26095.75,141.75,33730.25,33753.5,23.25,33671.75,33880.5,208.75,24770.25,24776,5.75,24745,24887,142
27136.25,27143,6.75,27098.25,27254,155.75,29642,29648.75,6.75,29621.75,29759.75,138,30014.5,30058.25,43.75,29959.5,30168.5,209,26325.5,26334.5,9,26303.75,26445.5,141.75,34147,34152.5,5.5,34121.5,34280.25,158.75,25119.75,25125.75,6,25094.25,25236.75,142.5
27502.25,27526.5,24.25,27481.5,27636.75,155.25,29992,29998.5,6.5,29971.5,30109.5,138,30431,30440.75,9.75,30375.75,30568,192.25,26691.75,26700.75,9,26670,26811.75,141.75,34545.75,34586,40.25,34504,34713,209,25469.5,25475.5,6,25444.25,25586.25,142
27868.5,27892.75,24.25,27847.75,28003.25,155.5,30341.5,30348,6.5,30321,30459,138,30813.75,30840.75,27,30775.25,30951,175.75,27058.25,27067,8.75,27036.25,27178.25,142,34979,35019,40,34937.25,35162.5,225.25,25819.5,25825,5.5,25794,25936,142
28235,28259,24,28214,28369.5,155.5,30708,30714.25,6.25,30687.5,30825.25,137.75,31213.5,31240.5,27,31158.5,31350.75,192.25,27407.75,27416.75,9,27386,27527.75,141.75,35428.5,35468.5,40,35370,35562.25,192.25,26168.25,26174.75,6.5,26143.75,26285.75,142
28617.75,28624.75,7,28580.5,28735.75,155.25,31057.5,31064,6.5,31036.25,31175,138.75,31613,31622.75,9.75,31558,31733.75,175.75,27757.5,27766.25,8.75,27719,27877.5,158.5,35844.75,35884.75,40,35803,36028.5,225.5,26518.25,26524.5,6.25,26493.25,26635.25,142
29000.75,29007.75,7,28962.5,29102,139.5,31423.75,31430.25,6.5,31402.75,31541.25,138.5,31996,32023,27,31940.5,32133.25,192.75,28123.5,28132.5,9,28102,28243.75,141.75,36294.25,36317.5,23.25,36236,36444.75,208.75,26868,26874,6,26842.75,26985,142.25
29350.75,29374.75,24,29329,29485,156,31773.5,31780,6.5,31752.75,31891,138.25,32395.5,32422.5,27,32340.5,32532.75,192.25,28489.75,28499,9.25,28468.25,28610,141.75,36727.25,36767.25,40,36668.75,36911,242.25,27217.5,27223.75,6.25,27192.5,27334.75,142.25
29733.5,29757.5,24,29695.5,29851.25,155.75,32140,32146.25,6.25,32119,32257.25,138.25,32795.25,32822.25,27,32740,32932.5,192.5,28839.5,28848.5,9,28818,28959.75,141.75,37193.5,37216.75,23.25,37135,37343.75,208.75,27567,27573.25,6.25,27542.25,27684.25,142
30116.5,30123.25,6.75,30078.5,30217.75,139.25,32489.5,32496,6.5,32468.75,32607,138.25,33194.75,33221.75,27,33156.25,33332,175.75,29189.25,29198.25,9,29167.25,29309.5,142.25,37609.75,37633,23.25,37568,37743.5,175.5,27917,27923,6,27891.75,28034,142.25
30466.25,30490.25,24,30444.75,30600.5,155.75,32839.25,32845.75,6.5,32818,32956.5,138.5,33594.5,33621.5,27,33539.25,33731.75,192.5,29555.5,29564.5,9,29534,29675.75,141.75,38042.75,38065.75,23,37984.25,38193,208.75,28266.75,28272.75,6,28241.5,28383.75,142.25
30849.25,30856,6.75,30811.25,30967,155.75,33189,33195.25,6.25,33168,33306.25,138.25,33994.25,34021,26.75,33939,34131.25,192.25,29905.25,29914.25,9,29883.75,30025.25,141.5,38475.5,38498.75,23.25,38417.25,38626,208.75,28616,28622.25,6.25,28591.25,28733.25,142
31215.75,31222.25,6.5,31177.75,31333.25,155.5,33555.25,33561.5,6.25,33534.25,33672.5,138.25,34427,34436.75,9.75,34355.25,34564.25,209,30255,30264,9,30233,30375,142,38908.25,38948.5,40.25,38850,39075.5,225.5,28966,28972,6,28940.75,29083,142.25
31582,31605.75,23.75,31560.5,31716.25,155.75,33904.75,33911.25,6.5,33884,34022.25,138.25,34810,34837,27,34771.5,34947.25,175.75,30621.25,30630.25,9,30599.5,30741.5,142,39341.75,39381.25,39.5,39283,39508.5,225.5,29315.5,29321.75,6.25,29290.5,29432.75,142.25
31965,31988.75,23.75,31927,32082.5,155.5,34254.5,34261,6.5,34233.75,34372,138.25,35209.75,35236.5,26.75,35171,35346.75,175.75,30971,30979.75,8.75,30949.25,31091,141.75,39791,39830.75,39.75,39732.5,39974.5,242,29665,29671.25,6.25,29640,29782.25,142.25
32331.25,32355,23.75,32293.25,32448.75,155.5,34604.25,34610.5,6.25,34583.5,34721.5,138,35609.25,35636.25,27,35554,35746.5,192.5,31320.5,31329.5,9,31298.75,31440.75,142,40240.75,40263.75,23,40182.25,40374.25,192,30014.75,30021,6.25,29989.75,30132,142.25
32714.25,32720.75,6.5,32676,32831.75,155.75,34969.75,34977,7.25,34949.25,35087.75,138.5,36008.75,36035.75,27,35953.75,36146,192.25,31670.25,31679.25,9,31648.5,31790.25,141.75,40657,40680,23,40615,40807,192,30363.5,30370.75,7.25,30339.25,30481.5,142.25
33064,33087.75,23.75,33042.5,33198,155.5,35319.75,35326.5,6.75,35298.75,35437.5,138.75,36408.5,36435.25,26.75,36353.25,36545.75,192.5,32036.75,32045.5,8.75,32014.75,32156.75,142,41056.5,41079.5,23,41031.25,41223.5,192.25,30713.5,30720.25,6.75,30689.25,30831.25,142
33446.25,33470.75,24.5,33408.5,33564.25,155.75,35669.5,35676.25,6.75,35648.75,35787.25,138.5,36808,36851.75,43.75,36769.5,36962,192.5,32386.25,32395.25,9,32364.5,32506.25,141.75,41473,41478.75,5.75,41447,41589.75,142.75,31030.5,31070.5,40,31022.25,31181,158.75
33812.75,33819.75,7,33791.75,33930.75,139,36019.25,36025.75,6.5,35998.5,36136.75,138.25,37224.25,37251.25,27,37169.25,37361.5,192.25,32752.25,32761.5,9.25,32730.75,32872.5,141.75,41889.25,41912.25,23,41830.25,42056,225.75,31414,31419.75,5.75,31388.5,31530.75,142.25
34179.25,34203.25,24,34157.75,34313.75,156,36385.5,36392.25,6.75,36365,36503.25,138.25,37624,37650.75,26.75,37568.75,37761,192.25,33118.75,33127.75,9,33097,33239,142,42322,42327.75,5.75,42296.75,42472.25,175.5,31762.75,31769.25,6.5,31737.75,31880.25,142.5
34562,34586.25,24.25,34524.25,34680,155.75,36735.25,36741.75,6.5,36714.5,36852.75,138.25,38023.5,38050.5,27,37968.25,38160.75,192.5,33468.5,33477.5,9,33446.75,33588.5,141.75,42738.5,42761.25,22.75,42696.5,42888.5,192,32112.75,32119,6.25,32087.75,32230,142.25
34928.5,34935.25,6.75,34890.75,35046.25,155.5,37084.75,37091.5,6.75,37063.25,37202.5,139.25,38423.25,38450,26.75,38368,38577,209,33835,33843.75,8.75,33813,33955,142,43154,43177.5,23.5,43112.5,43321.25,208.75,32462.25,32468.5,6.25,32437.5,32579.5,142
35294.75,35318.75,24,35272.75,35429.25,156.5,37451.25,37457.75,6.5,37429.75,37568.75,139,38839.5,38866.25,26.75,38783.75,38976.5,192.75,34184.5,34193.5,9,34162.75,34304.5,141.75,43587.25,43610.5,23.25,43528.75,43721,192.25,32811.75,32818.25,6.5,32787,32929.25,142.25
